URL,Match_Status,domain,dealspotr loc
https://minty.com/s/phone.com,Matched,phone.com,https://dealspotr.com/promo-codes/phone.com
https://minty.com/s/murad.com,Matched,murad.com,https://dealspotr.com/promo-codes/murad.com
https://minty.com/s/ramybrook.com,Matched,ramybrook.com,https://dealspotr.com/promo-codes/ramybrook.com
https://minty.com/s/shopwss.com,Matched,shopwss.com,https://dealspotr.com/promo-codes/shopwss.com
https://minty.com/s/wondershare.com,Matched,wondershare.com,https://dealspotr.com/promo-codes/wondershare.com
https://minty.com/s/napaonline.com,Matched,napaonline.com,https://dealspotr.com/promo-codes/napaonline.com
https://minty.com/s/florsheim.com,Matched,florsheim.com,https://dealspotr.com/promo-codes/florsheim.com
https://minty.com/s/ryka.com,Matched,ryka.com,https://dealspotr.com/promo-codes/ryka.com
https://minty.com/s/chemicalguys.com,Matched,chemicalguys.com,https://dealspotr.com/promo-codes/chemicalguys.com
https://minty.com/s/autonomous.ai,Matched,autonomous.ai,https://dealspotr.com/promo-codes/autonomous.ai
https://minty.com/s/matrixhomefitness.com,Matched,matrixhomefitness.com,https://dealspotr.com/promo-codes/matrixhomefitness.com
https://minty.com/s/andalou.com,Matched,andalou.com,https://dealspotr.com/promo-codes/andalou.com
https://minty.com/s/shopalexis.com,Matched,shopalexis.com,https://dealspotr.com/promo-codes/shopalexis.com
https://minty.com/s/modloft.com,Matched,modloft.com,https://dealspotr.com/promo-codes/modloft.com
https://minty.com/s/suziebumble.com,Matched,suziebumble.com,https://dealspotr.com/promo-codes/suziebumble.com
https://minty.com/s/getcarifit.com,Matched,getcarifit.com,https://dealspotr.com/promo-codes/getcarifit.com
https://minty.com/s/exponentbeauty.com,Matched,exponentbeauty.com,https://dealspotr.com/promo-codes/exponentbeauty.com
https://minty.com/s/breezygolf.com,Matched,breezygolf.com,https://dealspotr.com/promo-codes/breezygolf.com
https://minty.com/s/miir.com,Matched,miir.com,https://dealspotr.com/promo-codes/miir.com
https://minty.com/s/petivity.com,Matched,petivity.com,https://dealspotr.com/promo-codes/petivity.com
https://minty.com/s/ahnu.co,Matched,ahnu.co,https://dealspotr.com/promo-codes/ahnu.co
https://minty.com/s/ajmadison.com,Matched,ajmadison.com,https://dealspotr.com/promo-codes/ajmadison.com
https://minty.com/s/meditatehappier.com,Matched,meditatehappier.com,https://dealspotr.com/promo-codes/meditatehappier.com
https://minty.com/s/athleticpropulsionlabs.com,Matched,athleticpropulsionlabs.com,https://dealspotr.com/promo-codes/athleticpropulsionlabs.com
https://minty.com/s/finestationery.com,Matched,finestationery.com,https://dealspotr.com/promo-codes/finestationery.com
https://minty.com/s/mylabbox.com,Matched,mylabbox.com,https://dealspotr.com/promo-codes/mylabbox.com
https://minty.com/s/glassguard.com,Matched,glassguard.com,https://dealspotr.com/promo-codes/glassguard.com
https://minty.com/s/gothamcigars.com,Matched,gothamcigars.com,https://dealspotr.com/promo-codes/gothamcigars.com
